Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14008_001
"060371021052","15000US060371021052","Block Group 2","Block Group 2, Census Tract 1021.05, Los Angeles County, California","ca","150","00","ACSSF","0014323",,,,,"06","037",,,,"102105","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82361.1940298507
"060371021071","15000US060371021071","Block Group 1","Block Group 1, Census Tract 1021.07, Los Angeles County, California","ca","150","00","ACSSF","0014324",,,,,"06","037",,,,"102107","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121547.380410023
"060371021072","15000US060371021072","Block Group 2","Block Group 2, Census Tract 1021.07, Los Angeles County, California","ca","150","00","ACSSF","0014325",,,,,"06","037",,,,"102107","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110337.04496788
"060371031011","15000US060371031011","Block Group 1","Block Group 1, Census Tract 1031.01, Los Angeles County, California","ca","150","00","ACSSF","0014326",,,,,"06","037",,,,"103101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115450.520833333
"060371031012","15000US060371031012","Block Group 2","Block Group 2, Census Tract 1031.01, Los Angeles County, California","ca","150","00","ACSSF","0014327",,,,,"06","037",,,,"103101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96276.9470404984
"060371031021","15000US060371031021","Block Group 1","Block Group 1, Census Tract 1031.02, Los Angeles County, California","ca","150","00","ACSSF","0014328",,,,,"06","037",,,,"103102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100285.555555556
"060371031022","15000US060371031022","Block Group 2","Block Group 2, Census Tract 1031.02, Los Angeles County, California","ca","150","00","ACSSF","0014329",,,,,"06","037",,,,"103102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79140.9893992933
"060371031023","15000US060371031023","Block Group 3","Block Group 3, Census Tract 1031.02, Los Angeles County, California","ca","150","00","ACSSF","0014330",,,,,"06","037",,,,"103102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107408.43373494
"060371031024","15000US060371031024","Block Group 4","Block Group 4, Census Tract 1031.02, Los Angeles County, California","ca","150","00","ACSSF","0014331",,,,,"06","037",,,,"103102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71032.9192546584
"060371031025","15000US060371031025","Block Group 5","Block Group 5, Census Tract 1031.02, Los Angeles County, California","ca","150","00","ACSSF","0014332",,,,,"06","037",,,,"103102","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93297.1153846154
"060371032001","15000US060371032001","Block Group 1","Block Group 1, Census Tract 1032, Los Angeles County, California","ca","150","00","ACSSF","0014333",,,,,"06","037",,,,"103200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122331.837916064
"060371032002","15000US060371032002","Block Group 2","Block Group 2, Census Tract 1032, Los Angeles County, California","ca","150","00","ACSSF","0014334",,,,,"06","037",,,,"103200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91669.4329183956
"060371032003","15000US060371032003","Block Group 3","Block Group 3, Census Tract 1032, Los Angeles County, California","ca","150","00","ACSSF","0014335",,,,,"06","037",,,,"103200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77977.5862068966
"060371033001","15000US060371033001","Block Group 1","Block Group 1, Census Tract 1033, Los Angeles County, California","ca","150","00","ACSSF","0014336",,,,,"06","037",,,,"103300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142322.5
"060371033002","15000US060371033002","Block Group 2","Block Group 2, Census Tract 1033, Los Angeles County, California","ca","150","00","ACSSF","0014337",,,,,"06","037",,,,"103300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142026.851851852
"060371034001","15000US060371034001","Block Group 1","Block Group 1, Census Tract 1034, Los Angeles County, California","ca","150","00","ACSSF","0014338",,,,,"06","037",,,,"103400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76414.0161725067
"060371034002","15000US060371034002","Block Group 2","Block Group 2, Census Tract 1034, Los Angeles County, California","ca","150","00","ACSSF","0014339",,,,,"06","037",,,,"103400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99763.1578947368
"060371034003","15000US060371034003","Block Group 3","Block Group 3, Census Tract 1034, Los Angeles County, California","ca","150","00","ACSSF","0014340",,,,,"06","037",,,,"103400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162814.606741573
"060371034004","15000US060371034004","Block Group 4","Block Group 4, Census Tract 1034, Los Angeles County, California","ca","150","00","ACSSF","0014341",,,,,"06","037",,,,"103400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93253.5714285714
"060371034005","15000US060371034005","Block Group 5","Block Group 5, Census Tract 1034, Los Angeles County, California","ca","150","00","ACSSF","0014342",,,,,"06","037",,,,"103400","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97828.897338403
"060371041031","15000US060371041031","Block Group 1","Block Group 1, Census Tract 1041.03, Los Angeles County, California","ca","150","00","ACSSF","0014343",,,,,"06","037",,,,"104103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89976.9436997319
"060371041032","15000US060371041032","Block Group 2","Block Group 2, Census Tract 1041.03, Los Angeles County, California","ca","150","00","ACSSF","0014344",,,,,"06","037",,,,"104103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98116.3865546218
"060371041051","15000US060371041051","Block Group 1","Block Group 1, Census Tract 1041.05, Los Angeles County, California","ca","150","00","ACSSF","0014345",,,,,"06","037",,,,"104105","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150059.016393443
"060371041052","15000US060371041052","Block Group 2","Block Group 2, Census Tract 1041.05, Los Angeles County, California","ca","150","00","ACSSF","0014346",,,,,"06","037",,,,"104105","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52846.286701209
"060371041081","15000US060371041081","Block Group 1","Block Group 1, Census Tract 1041.08, Los Angeles County, California","ca","150","00","ACSSF","0014347",,,,,"06","037",,,,"104108","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62880.8853118712
"060371041082","15000US060371041082","Block Group 2","Block Group 2, Census Tract 1041.08, Los Angeles County, California","ca","150","00","ACSSF","0014348",,,,,"06","037",,,,"104108","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58950
"060371041083","15000US060371041083","Block Group 3","Block Group 3, Census Tract 1041.08, Los Angeles County, California","ca","150","00","ACSSF","0014349",,,,,"06","037",,,,"104108","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97794.696969697
"060371041241","15000US060371041241","Block Group 1","Block Group 1, Census Tract 1041.24, Los Angeles County, California","ca","150","00","ACSSF","0014350",,,,,"06","037",,,,"104124","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62955.9928443649
"060371041242","15000US060371041242","Block Group 2","Block Group 2, Census Tract 1041.24, Los Angeles County, California","ca","150","00","ACSSF","0014351",,,,,"06","037",,,,"104124","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111080.653266332
"060371041243","15000US060371041243","Block Group 3","Block Group 3, Census Tract 1041.24, Los Angeles County, California","ca","150","00","ACSSF","0014352",,,,,"06","037",,,,"104124","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139437.454545455
"060371042011","15000US060371042011","Block Group 1","Block Group 1, Census Tract 1042.01, Los Angeles County, California","ca","150","00","ACSSF","0014353",,,,,"06","037",,,,"104201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90342.748091603
"060371042012","15000US060371042012","Block Group 2","Block Group 2, Census Tract 1042.01, Los Angeles County, California","ca","150","00","ACSSF","0014354",,,,,"06","037",,,,"104201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68944.2231075697
"060371042013","15000US060371042013","Block Group 3","Block Group 3, Census Tract 1042.01, Los Angeles County, California","ca","150","00","ACSSF","0014355",,,,,"06","037",,,,"104201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64302.6936026936
"060371042031","15000US060371042031","Block Group 1","Block Group 1, Census Tract 1042.03, Los Angeles County, California","ca","150","00","ACSSF","0014356",,,,,"06","037",,,,"104203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62122.1385542169
"060371042032","15000US060371042032","Block Group 2","Block Group 2, Census Tract 1042.03, Los Angeles County, California","ca","150","00","ACSSF","0014357",,,,,"06","037",,,,"104203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65918.6138613861
"060371042041","15000US060371042041","Block Group 1","Block Group 1, Census Tract 1042.04, Los Angeles County, California","ca","150","00","ACSSF","0014358",,,,,"06","037",,,,"104204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51543.4504792332
"060371042042","15000US060371042042","Block Group 2","Block Group 2, Census Tract 1042.04, Los Angeles County, California","ca","150","00","ACSSF","0014359",,,,,"06","037",,,,"104204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95879.822616408
"060371043101","15000US060371043101","Block Group 1","Block Group 1, Census Tract 1043.10, Los Angeles County, California","ca","150","00","ACSSF","0014360",,,,,"06","037",,,,"104310","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157169.047619048
"060371043102","15000US060371043102","Block Group 2","Block Group 2, Census Tract 1043.10, Los Angeles County, California","ca","150","00","ACSSF","0014361",,,,,"06","037",,,,"104310","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82313.6200716846
"060371043103","15000US060371043103","Block Group 3","Block Group 3, Census Tract 1043.10, Los Angeles County, California","ca","150","00","ACSSF","0014362",,,,,"06","037",,,,"104310","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90249.0566037736
"060371043201","15000US060371043201","Block Group 1","Block Group 1, Census Tract 1043.20, Los Angeles County, California","ca","150","00","ACSSF","0014363",,,,,"06","037",,,,"104320","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89285.5161787365
"060371043202","15000US060371043202","Block Group 2","Block Group 2, Census Tract 1043.20, Los Angeles County, California","ca","150","00","ACSSF","0014364",,,,,"06","037",,,,"104320","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39405.035971223
"060371043203","15000US060371043203","Block Group 3","Block Group 3, Census Tract 1043.20, Los Angeles County, California","ca","150","00","ACSSF","0014365",,,,,"06","037",,,,"104320","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56199.6402877698
"060371043204","15000US060371043204","Block Group 4","Block Group 4, Census Tract 1043.20, Los Angeles County, California","ca","150","00","ACSSF","0014366",,,,,"06","037",,,,"104320","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99388.8888888889
"060371044011","15000US060371044011","Block Group 1","Block Group 1, Census Tract 1044.01, Los Angeles County, California","ca","150","00","ACSSF","0014367",,,,,"06","037",,,,"104401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85112.2605363985
"060371044012","15000US060371044012","Block Group 2","Block Group 2, Census Tract 1044.01, Los Angeles County, California","ca","150","00","ACSSF","0014368",,,,,"06","037",,,,"104401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68479.1563275434
"060371044031","15000US060371044031","Block Group 1","Block Group 1, Census Tract 1044.03, Los Angeles County, California","ca","150","00","ACSSF","0014369",,,,,"06","037",,,,"104403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82823.0582524272
"060371044032","15000US060371044032","Block Group 2","Block Group 2, Census Tract 1044.03, Los Angeles County, California","ca","150","00","ACSSF","0014370",,,,,"06","037",,,,"104403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67783.3992094862
"060371044041","15000US060371044041","Block Group 1","Block Group 1, Census Tract 1044.04, Los Angeles County, California","ca","150","00","ACSSF","0014371",,,,,"06","037",,,,"104404","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63321.2025316456
"060371044042","15000US060371044042","Block Group 2","Block Group 2, Census Tract 1044.04, Los Angeles County, California","ca","150","00","ACSSF","0014372",,,,,"06","037",,,,"104404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71271.546961326
"060371045001","15000US060371045001","Block Group 1","Block Group 1, Census Tract 1045, Los Angeles County, California","ca","150","00","ACSSF","0014373",,,,,"06","037",,,,"104500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65965.1428571429
"060371045002","15000US060371045002","Block Group 2","Block Group 2, Census Tract 1045, Los Angeles County, California","ca","150","00","ACSSF","0014374",,,,,"06","037",,,,"104500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69255.1111111111
"060371046101","15000US060371046101","Block Group 1","Block Group 1, Census Tract 1046.10, Los Angeles County, California","ca","150","00","ACSSF","0014375",,,,,"06","037",,,,"104610","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64865.2605459057
"060371046102","15000US060371046102","Block Group 2","Block Group 2, Census Tract 1046.10, Los Angeles County, California","ca","150","00","ACSSF","0014376",,,,,"06","037",,,,"104610","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79213.3333333333
"060371046201","15000US060371046201","Block Group 1","Block Group 1, Census Tract 1046.20, Los Angeles County, California","ca","150","00","ACSSF","0014377",,,,,"06","037",,,,"104620","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93862.7376425855
"060371046202","15000US060371046202","Block Group 2","Block Group 2, Census Tract 1046.20, Los Angeles County, California","ca","150","00","ACSSF","0014378",,,,,"06","037",,,,"104620","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72253.5175879397
"060371047011","15000US060371047011","Block Group 1","Block Group 1, Census Tract 1047.01, Los Angeles County, California","ca","150","00","ACSSF","0014379",,,,,"06","037",,,,"104701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53268.6335403727
"060371047012","15000US060371047012","Block Group 2","Block Group 2, Census Tract 1047.01, Los Angeles County, California","ca","150","00","ACSSF","0014380",,,,,"06","037",,,,"104701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29684.4943820225
"060371047013","15000US060371047013","Block Group 3","Block Group 3, Census Tract 1047.01, Los Angeles County, California","ca","150","00","ACSSF","0014381",,,,,"06","037",,,,"104701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59696.2264150943
"060371047031","15000US060371047031","Block Group 1","Block Group 1, Census Tract 1047.03, Los Angeles County, California","ca","150","00","ACSSF","0014382",,,,,"06","037",,,,"104703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51494.1002949852
"060371047032","15000US060371047032","Block Group 2","Block Group 2, Census Tract 1047.03, Los Angeles County, California","ca","150","00","ACSSF","0014383",,,,,"06","037",,,,"104703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65939.0557939914
"060371047041","15000US060371047041","Block Group 1","Block Group 1, Census Tract 1047.04, Los Angeles County, California","ca","150","00","ACSSF","0014384",,,,,"06","037",,,,"104704","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64937.8648874062
"060371048101","15000US060371048101","Block Group 1","Block Group 1, Census Tract 1048.10, Los Angeles County, California","ca","150","00","ACSSF","0014385",,,,,"06","037",,,,"104810","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84884.4311377245
"060371048102","15000US060371048102","Block Group 2","Block Group 2, Census Tract 1048.10, Los Angeles County, California","ca","150","00","ACSSF","0014386",,,,,"06","037",,,,"104810","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77316.4444444444
"060371048103","15000US060371048103","Block Group 3","Block Group 3, Census Tract 1048.10, Los Angeles County, California","ca","150","00","ACSSF","0014387",,,,,"06","037",,,,"104810","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83942.6742532006
"060371048211","15000US060371048211","Block Group 1","Block Group 1, Census Tract 1048.21, Los Angeles County, California","ca","150","00","ACSSF","0014388",,,,,"06","037",,,,"104821","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78787.0085470085
"060371048212","15000US060371048212","Block Group 2","Block Group 2, Census Tract 1048.21, Los Angeles County, California","ca","150","00","ACSSF","0014389",,,,,"06","037",,,,"104821","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89817.1428571429
"060371048221","15000US060371048221","Block Group 1","Block Group 1, Census Tract 1048.22, Los Angeles County, California","ca","150","00","ACSSF","0014390",,,,,"06","037",,,,"104822","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66767.36
"060371060101","15000US060371060101","Block Group 1","Block Group 1, Census Tract 1060.10, Los Angeles County, California","ca","150","00","ACSSF","0014391",,,,,"06","037",,,,"106010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110691.866527633
"060371060201","15000US060371060201","Block Group 1","Block Group 1, Census Tract 1060.20, Los Angeles County, California","ca","150","00","ACSSF","0014392",,,,,"06","037",,,,"106020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104225.709219858
"060371060202","15000US060371060202","Block Group 2","Block Group 2, Census Tract 1060.20, Los Angeles County, California","ca","150","00","ACSSF","0014393",,,,,"06","037",,,,"106020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84904.5095828636
"060371061111","15000US060371061111","Block Group 1","Block Group 1, Census Tract 1061.11, Los Angeles County, California","ca","150","00","ACSSF","0014394",,,,,"06","037",,,,"106111","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91649.2125984252
"060371061112","15000US060371061112","Block Group 2","Block Group 2, Census Tract 1061.11, Los Angeles County, California","ca","150","00","ACSSF","0014395",,,,,"06","037",,,,"106111","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118986.455696203
"060371061121","15000US060371061121","Block Group 1","Block Group 1, Census Tract 1061.12, Los Angeles County, California","ca","150","00","ACSSF","0014396",,,,,"06","037",,,,"106112","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80711.858974359
"060371061122","15000US060371061122","Block Group 2","Block Group 2, Census Tract 1061.12, Los Angeles County, California","ca","150","00","ACSSF","0014397",,,,,"06","037",,,,"106112","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117055.285540705
"060371061131","15000US060371061131","Block Group 1","Block Group 1, Census Tract 1061.13, Los Angeles County, California","ca","150","00","ACSSF","0014398",,,,,"06","037",,,,"106113","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96349.0909090909
"060371061132","15000US060371061132","Block Group 2","Block Group 2, Census Tract 1061.13, Los Angeles County, California","ca","150","00","ACSSF","0014399",,,,,"06","037",,,,"106113","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122611.671087533
"060371061141","15000US060371061141","Block Group 1","Block Group 1, Census Tract 1061.14, Los Angeles County, California","ca","150","00","ACSSF","0014400",,,,,"06","037",,,,"106114","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65883.879093199
"060371061142","15000US060371061142","Block Group 2","Block Group 2, Census Tract 1061.14, Los Angeles County, California","ca","150","00","ACSSF","0014401",,,,,"06","037",,,,"106114","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68184.3672456576
"060371064031","15000US060371064031","Block Group 1","Block Group 1, Census Tract 1064.03, Los Angeles County, California","ca","150","00","ACSSF","0014402",,,,,"06","037",,,,"106403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73307.0921985816
"060371064032","15000US060371064032","Block Group 2","Block Group 2, Census Tract 1064.03, Los Angeles County, California","ca","150","00","ACSSF","0014403",,,,,"06","037",,,,"106403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87825.1515151515
"060371064033","15000US060371064033","Block Group 3","Block Group 3, Census Tract 1064.03, Los Angeles County, California","ca","150","00","ACSSF","0014404",,,,,"06","037",,,,"106403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69012.037037037
"060371064051","15000US060371064051","Block Group 1","Block Group 1, Census Tract 1064.05, Los Angeles County, California","ca","150","00","ACSSF","0014405",,,,,"06","037",,,,"106405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66474.9373433584
"060371064052","15000US060371064052","Block Group 2","Block Group 2, Census Tract 1064.05, Los Angeles County, California","ca","150","00","ACSSF","0014406",,,,,"06","037",,,,"106405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77853.7974683544
"060371064053","15000US060371064053","Block Group 3","Block Group 3, Census Tract 1064.05, Los Angeles County, California","ca","150","00","ACSSF","0014407",,,,,"06","037",,,,"106405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51963.0225080386
"060371064061","15000US060371064061","Block Group 1","Block Group 1, Census Tract 1064.06, Los Angeles County, California","ca","150","00","ACSSF","0014408",,,,,"06","037",,,,"106406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113245.951219512
"060371064062","15000US060371064062","Block Group 2","Block Group 2, Census Tract 1064.06, Los Angeles County, California","ca","150","00","ACSSF","0014409",,,,,"06","037",,,,"106406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74809.3220338983
"060371064063","15000US060371064063","Block Group 3","Block Group 3, Census Tract 1064.06, Los Angeles County, California","ca","150","00","ACSSF","0014410",,,,,"06","037",,,,"106406","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100997.994987469
"060371064071","15000US060371064071","Block Group 1","Block Group 1, Census Tract 1064.07, Los Angeles County, California","ca","150","00","ACSSF","0014411",,,,,"06","037",,,,"106407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45873.9875389408
"060371064072","15000US060371064072","Block Group 2","Block Group 2, Census Tract 1064.07, Los Angeles County, California","ca","150","00","ACSSF","0014412",,,,,"06","037",,,,"106407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41152.0295202952
"060371064081","15000US060371064081","Block Group 1","Block Group 1, Census Tract 1064.08, Los Angeles County, California","ca","150","00","ACSSF","0014413",,,,,"06","037",,,,"106408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71195.8656330749
"060371064082","15000US060371064082","Block Group 2","Block Group 2, Census Tract 1064.08, Los Angeles County, California","ca","150","00","ACSSF","0014414",,,,,"06","037",,,,"106408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46956.043956044
"060371065101","15000US060371065101","Block Group 1","Block Group 1, Census Tract 1065.10, Los Angeles County, California","ca","150","00","ACSSF","0014415",,,,,"06","037",,,,"106510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87786.3468634686
"060371065102","15000US060371065102","Block Group 2","Block Group 2, Census Tract 1065.10, Los Angeles County, California","ca","150","00","ACSSF","0014416",,,,,"06","037",,,,"106510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85744.2067736185
"060371065103","15000US060371065103","Block Group 3","Block Group 3, Census Tract 1065.10, Los Angeles County, California","ca","150","00","ACSSF","0014417",,,,,"06","037",,,,"106510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104590.977443609
"060371065201","15000US060371065201","Block Group 1","Block Group 1, Census Tract 1065.20, Los Angeles County, California","ca","150","00","ACSSF","0014418",,,,,"06","037",,,,"106520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86630.5841924399
"060371065202","15000US060371065202","Block Group 2","Block Group 2, Census Tract 1065.20, Los Angeles County, California","ca","150","00","ACSSF","0014419",,,,,"06","037",,,,"106520","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68167.258382643
"060371065203","15000US060371065203","Block Group 3","Block Group 3, Census Tract 1065.20, Los Angeles County, California","ca","150","00","ACSSF","0014420",,,,,"06","037",,,,"106520","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75181.1046511628
"060371066031","15000US060371066031","Block Group 1","Block Group 1, Census Tract 1066.03, Los Angeles County, California","ca","150","00","ACSSF","0014421",,,,,"06","037",,,,"106603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133736.590038314
"060371066032","15000US060371066032","Block Group 2","Block Group 2, Census Tract 1066.03, Los Angeles County, California","ca","150","00","ACSSF","0014422",,,,,"06","037",,,,"106603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144005.555555556
"060371066041","15000US060371066041","Block Group 1","Block Group 1, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014423",,,,,"06","037",,,,"106604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77700.8695652174
"060371066042","15000US060371066042","Block Group 2","Block Group 2, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014424",,,,,"06","037",,,,"106604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77339.1371340524
"060371066043","15000US060371066043","Block Group 3","Block Group 3, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014425",,,,,"06","037",,,,"106604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67226.2857142857
"060371066044","15000US060371066044","Block Group 4","Block Group 4, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014426",,,,,"06","037",,,,"106604","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79731.9587628866
"060371066411","15000US060371066411","Block Group 1","Block Group 1, Census Tract 1066.41, Los Angeles County, California","ca","150","00","ACSSF","0014427",,,,,"06","037",,,,"106641","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155138.413098237
"060371066421","15000US060371066421","Block Group 1","Block Group 1, Census Tract 1066.42, Los Angeles County, California","ca","150","00","ACSSF","0014428",,,,,"06","037",,,,"106642","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145268.585131894
